Steps	Token	Surprisal	NegSurprisal
0	by	16.000741958618164	15.87570858001709
0	by	16.156625747680664	16.84752655029297
0	by	16.313369750976562	16.582014083862305
0	by	15.938130378723145	16.836523056030273
0	by	15.875828742980957	16.465234756469727
0	by	16.088319778442383	16.31696128845215
0	by	15.969903945922852	16.829862594604492
0	by	16.29043960571289	15.99140453338623
0	by	16.282257080078125	16.372886657714844
0	by	16.236196517944336	15.829971313476562
0	by	16.401321411132812	15.848923683166504
0	by	16.27340316772461	15.75875186920166
0	by	16.30657386779785	16.234432220458984
0	by	15.834931373596191	15.870137214660645
0	by	15.614665031433105	16.154878616333008
0	by	15.99053955078125	15.415748596191406
0	by	16.291711807250977	15.571296691894531
0	by	16.00135612487793	16.232980728149414
0	by	16.375259399414062	16.073436737060547
0	by	16.37653350830078	15.373886108398438
0	by	16.296249389648438	16.065513610839844
0	by	16.71675682067871	15.548269271850586
0	by	16.0685977935791	15.751822471618652
0	by	16.72410774230957	15.964261054992676
0	by	15.767904281616211	15.866168022155762
0	by	16.297733306884766	16.23704719543457
0	by	15.201382637023926	15.764522552490234
0	by	15.803227424621582	16.47702407836914
0	by	16.383516311645508	16.25513458251953
0	by	16.293426513671875	15.929465293884277
0	by	14.803071022033691	15.880422592163086
0	by	15.29090690612793	15.77233600616455
0	by	16.000812530517578	15.750911712646484
0	by	15.952705383300781	16.5078067779541
0	by	15.599225997924805	15.915730476379395
0	by	15.828605651855469	16.311325073242188
0	by	15.878012657165527	16.38487434387207
0	by	16.35749053955078	16.027158737182617
0	by	16.31744384765625	16.763057708740234
0	by	16.29738426208496	16.438541412353516
0	by	16.743921279907227	15.818742752075195
0	by	15.596370697021484	15.852612495422363
0	by	15.449827194213867	15.822683334350586
0	by	16.095796585083008	16.303998947143555
0	by	15.480491638183594	15.723871231079102
0	by	14.696928977966309	16.7093505859375
0	by	16.1813907623291	15.776487350463867
0	by	15.811676979064941	16.485580444335938
0	by	16.30862808227539	16.7008113861084
0	by	15.92724609375	15.820859909057617
0	by	15.865694999694824	16.182178497314453
0	by	15.9921236038208	15.310271263122559
0	by	15.102025032043457	15.726372718811035
0	by	16.058469772338867	16.307628631591797
0	by	16.40579605102539	16.079975128173828
0	by	16.362943649291992	15.701436996459961
0	by	15.7076416015625	15.33167552947998
0	by	16.318334579467773	15.78864860534668
0	by	16.466402053833008	15.638757705688477
0	by	15.880477905273438	16.101762771606445
0	by	15.88309383392334	16.19469451904297
0	by	15.908559799194336	16.219005584716797
0	by	15.510567665100098	16.235624313354492
0	by	16.260643005371094	15.84948444366455
0	by	16.004472732543945	16.68095588684082
0	by	16.676836013793945	15.712947845458984
0	by	15.951634407043457	15.750141143798828
0	by	15.956993103027344	16.305967330932617
0	by	15.907073974609375	15.915238380432129
0	by	16.226402282714844	15.763163566589355
0	by	16.43391227722168	15.8724365234375
0	by	16.319374084472656	17.022533416748047
0	by	15.81602954864502	16.01922035217285
0	by	16.722410202026367	16.818782806396484
0	by	16.096172332763672	16.283761978149414
0	by	16.026329040527344	15.383890151977539
0	by	16.336732864379883	16.14668846130371
0	by	16.373905181884766	15.48878288269043
0	by	16.581802368164062	16.738727569580078
0	by	15.960448265075684	16.239992141723633
0	by	16.3935604095459	16.42556381225586
0	by	16.743595123291016	15.714468955993652
0	by	16.373201370239258	16.163469314575195
0	by	16.60774040222168	16.115835189819336
0	by	15.43777847290039	16.107177734375
0	by	16.047746658325195	15.909219741821289
0	by	16.080305099487305	15.941299438476562
0	by	16.79934310913086	15.988144874572754
0	by	16.371631622314453	16.18760108947754
0	by	16.696142196655273	15.163658142089844
0	by	16.204648971557617	15.762499809265137
0	by	16.25859260559082	15.34393310546875
0	by	16.148269653320312	14.66809368133545
0	by	16.278757095336914	15.7863187789917
0	by	15.816559791564941	15.607393264770508
0	by	16.381343841552734	16.49917984008789
0	by	15.508742332458496	15.849985122680664
0	by	16.400196075439453	16.19330596923828
0	by	15.860880851745605	15.628934860229492
0	by	16.607025146484375	15.914127349853516
0	by	16.273948669433594	16.097566604614258
0	by	16.43793296813965	16.26121711730957
0	by	16.260255813598633	16.010299682617188
0	by	16.76445770263672	14.764237403869629
0	by	16.244731903076172	15.42409610748291
0	by	16.66680145263672	16.383018493652344
0	by	15.959310531616211	16.86851692199707
0	by	15.669371604919434	16.3370361328125
0	by	15.365063667297363	16.38003921508789
0	by	15.454480171203613	16.044700622558594
0	by	14.795639038085938	16.672042846679688
0	by	16.141681671142578	15.947145462036133
0	by	16.286245346069336	16.248632431030273
0	by	16.406034469604492	15.918456077575684
0	by	15.973172187805176	16.26708221435547
0	by	16.166473388671875	16.477903366088867
0	by	16.42167854309082	16.322750091552734
0	by	15.883325576782227	15.814190864562988
0	by	16.369232177734375	14.719173431396484
0	by	15.690924644470215	15.979866981506348
0	by	15.892718315124512	15.350482940673828
0	by	16.74323272705078	16.00351333618164
0	by	16.381790161132812	15.881068229675293
0	by	16.25513458251953	15.7756929397583
0	by	15.698522567749023	16.68140411376953
0	by	15.873455047607422	16.153812408447266
0	by	16.333349227905273	15.414360046386719
0	by	15.925527572631836	16.289411544799805
0	by	15.92321491241455	15.488000869750977
0	by	15.516606330871582	15.67071533203125
0	by	15.774008750915527	16.80765724182129
0	by	16.388010025024414	16.655622482299805
0	by	16.546154022216797	16.496315002441406
0	by	15.64148998260498	16.192596435546875
0	by	16.364803314208984	16.30352783203125
0	by	16.260366439819336	16.62131118774414
0	by	16.89701271057129	16.763519287109375
0	by	16.422138214111328	15.994128227233887
0	by	16.411720275878906	16.147266387939453
0	by	15.99311351776123	16.113805770874023
0	by	16.708106994628906	16.643505096435547
0	by	16.329723358154297	15.722040176391602
0	by	15.99203872680664	16.69846534729004
0	by	16.531959533691406	16.319900512695312
0	by	15.511198997497559	16.023984909057617
0	by	15.938756942749023	15.454702377319336
0	by	16.63567352294922	15.853764533996582
