Steps	Token	MedianRank	MeanSurprisal	StdevSurprisal	MeanNegSurprisal	StdevNegSurprisal	Accuracy	NumExamples
20000	is	0	2.092088222503662	2.8784303665161133	15.315422058105469	4.368922233581543	0.65234375	512
20000	korean	3	5.426191329956055	4.299222469329834	19.786149978637695	6.358813285827637	0.3285714387893677	70
20000	migrated	25	7.290676116943359	nan	13.133875846862793	nan	0.0	1
20000	named	4	5.274133205413818	3.826791763305664	17.17344093322754	4.099255084991455	0.21250000596046448	80
20000	on	0	2.0873332023620605	2.40816330909729	13.733134269714355	4.596532344818115	0.62109375	512
20000	ought	4	6.4062347412109375	1.071663498878479	20.852676391601562	5.93720006942749	0.0	2
20000	parliamentary	2	3.955010414123535	nan	26.508867263793945	nan	0.0	1
20000	rush	71	11.833444595336914	2.5893101692199707	14.931017875671387	2.400649070739746	0.0	4
20000	satisfied	15	8.058496475219727	1.720234751701355	22.252037048339844	1.1702609062194824	0.0	2
20000	screened	4	4.793856143951416	nan	28.61763572692871	nan	0.0	1
20000	seizure	261	10.984304428100586	nan	23.446617126464844	nan	0.0	1
20000	stitches	35	7.890899181365967	nan	23.854068756103516	nan	0.0	1
20000	straight	21	7.727151870727539	2.7203099727630615	17.276405334472656	4.462356090545654	0.0	30
20000	sung	112	9.73303508758545	0.9669970870018005	21.593212127685547	8.844449043273926	0.0	2
20000	television	1	4.080219268798828	2.8529975414276123	15.812132835388184	6.353148460388184	0.48275861144065857	29
20000	temporarily	86	11.862680435180664	3.4765281677246094	20.273571014404297	5.146093845367432	0.0	11
20000	to	0	1.3698914051055908	2.1464192867279053	13.382808685302734	4.455233097076416	0.763671875	512
20000	translation	17	8.400787353515625	1.2637748718261719	17.783767700195312	13.322834014892578	0.0	3
20000	tripped	6953	18.875967025756836	nan	27.747026443481445	nan	0.0	1
20000	und	0	2.9932334423065186	3.133315324783325	23.72023582458496	3.6832656860351562	0.5714285969734192	14
20000	was	0	1.20079505443573	1.5848753452301025	14.91551399230957	4.288852691650391	0.798828125	512
20000	were	0	1.6139740943908691	2.0284018516540527	16.393835067749023	4.348207473754883	0.69140625	512
40000	absorption	1	3.1377289295196533	nan	25.16129493713379	nan	0.0	1
40000	alongside	15	7.266279220581055	4.774624347686768	21.02115821838379	5.484844207763672	0.06666667014360428	15
40000	and	0	1.4424962997436523	1.7971484661102295	13.499420166015625	4.429438591003418	0.71875	512
40000	are	0	1.1731373071670532	1.7075282335281372	17.20276641845703	5.061230659484863	0.776190459728241	420
40000	at	0	1.7939810752868652	2.280953884124756	15.987771987915039	5.15827751159668	0.65625	512
40000	chariot	7	8.404766082763672	4.49107551574707	18.189725875854492	1.807564377784729	0.0	2
40000	charted	0	1.4367164373397827	0.8914852738380432	19.879634857177734	8.25417709350586	1.0	2
40000	competitors	3	4.702714920043945	1.558468222618103	23.62500762939453	3.3882832527160645	0.0	3
40000	era	2	5.575890064239502	5.011377334594727	18.705644607543945	6.3824687004089355	0.36538460850715637	52
40000	farms	59	7.650731563568115	5.398733615875244	22.49529457092285	0.30376970767974854	0.3333333432674408	3
40000	flaw	58	12.413824081420898	0.44736620783805847	20.730148315429688	2.8736746311187744	0.0	2
40000	fled	9	6.284623146057129	1.6413569450378418	23.169906616210938	4.319609642028809	0.0	4
40000	fleet	4	5.093891620635986	3.440554618835449	19.130434036254883	6.523355007171631	0.27272728085517883	44
40000	he	0	1.4094425439834595	2.064591646194458	16.348291397094727	4.854302883148193	0.755859375	512
40000	high	3	5.136600017547607	4.0929412841796875	17.182626724243164	5.820821762084961	0.30000001192092896	120
40000	hosts	1	4.134145736694336	1.1546119451522827	17.87446403503418	2.1127381324768066	0.0	7
40000	in	0	1.351644515991211	1.8338865041732788	13.553245544433594	5.030949592590332	0.73046875	512
40000	introduce	32	8.189746856689453	nan	26.36923599243164	nan	0.0	1
40000	is	0	1.5440311431884766	2.753795623779297	16.766155242919922	4.555900573730469	0.76171875	512
40000	korean	2	3.9960806369781494	3.5675923824310303	19.992040634155273	6.464929580688477	0.3571428656578064	70
40000	migrated	31	7.540719985961914	nan	12.479649543762207	nan	0.0	1
40000	named	2	4.27879524230957	3.7051846981048584	18.989643096923828	4.394184589385986	0.3375000059604645	80
40000	on	0	1.9455695152282715	2.3232414722442627	15.486193656921387	4.884881019592285	0.6171875	512
40000	ought	0	4.612624168395996	3.6003127098083496	24.528926849365234	5.505722999572754	0.5	2
40000	parliamentary	2	2.8747751712799072	nan	27.947975158691406	nan	0.0	1
40000	rush	10	11.171092987060547	5.997421741485596	17.092445373535156	3.148933172225952	0.0	4
40000	satisfied	4	7.105193138122559	2.1919476985931396	22.65792465209961	0.08455129712820053	0.0	2
40000	screened	1	1.804019808769226	nan	29.877199172973633	nan	0.0	1
40000	seizure	79	10.30522346496582	nan	27.593082427978516	nan	0.0	1
40000	stitches	37	8.23523235321045	nan	26.176132202148438	nan	0.0	1
40000	straight	4	6.209885120391846	3.283724546432495	18.086780548095703	4.559399604797363	0.06666667014360428	30
40000	sung	5	5.621829032897949	1.206839919090271	24.64217185974121	7.090699672698975	0.0	2
40000	television	0	2.997450113296509	2.4790399074554443	17.38240623474121	6.67354679107666	0.5517241358757019	29
40000	temporarily	33	10.245720863342285	3.055819034576416	21.955577850341797	5.335540294647217	0.0	11
40000	to	0	1.0301151275634766	1.886179804801941	14.74228286743164	4.911392688751221	0.81640625	512
40000	translation	14	7.368037700653076	0.7600633502006531	19.05177116394043	12.940620422363281	0.0	3
40000	tripped	2040	17.887100219726562	nan	29.559526443481445	nan	0.0	1
40000	und	0	1.4216707944869995	2.7371950149536133	25.439090728759766	4.252902984619141	0.7857142686843872	14
40000	was	0	0.8417543768882751	1.2816046476364136	16.707225799560547	4.338596820831299	0.83203125	512
40000	were	0	1.0699572563171387	1.7172337770462036	17.671024322509766	4.765518665313721	0.77734375	512
60000	absorption	4	4.575341701507568	nan	25.801904678344727	nan	0.0	1
60000	alongside	13	7.262819290161133	4.806540489196777	20.768449783325195	4.971193790435791	0.06666667014360428	15
60000	and	0	1.3971961736679077	1.830384373664856	13.852020263671875	4.712675094604492	0.7109375	512
60000	are	0	1.2835655212402344	1.7986291646957397	18.039079666137695	5.010739803314209	0.738095223903656	420
60000	at	0	1.7775671482086182	2.314377546310425	16.569049835205078	5.426650047302246	0.673828125	512
60000	chariot	17	9.379244804382324	3.3957817554473877	21.777389526367188	6.85546350479126	0.0	2
60000	charted	0	1.327138066291809	0.07699065655469894	16.909244537353516	8.887996673583984	1.0	2
60000	competitors	2	4.832813739776611	2.5275325775146484	22.64506721496582	3.2670040130615234	0.0	3
60000	era	1	5.2014665603637695	4.780439376831055	19.226118087768555	6.332847595214844	0.42307692766189575	52
60000	farms	55	6.999198913574219	4.821312427520752	23.349184036254883	1.6717219352722168	0.3333333432674408	3
60000	flaw	17	9.918020248413086	2.4693832397460938	22.468183517456055	2.875615358352661	0.0	2
60000	fled	2	5.502809524536133	1.2072749137878418	23.439403533935547	4.268555641174316	0.0	4
60000	fleet	2	4.439838409423828	3.108706474304199	18.76610565185547	6.56819486618042	0.2954545319080353	44
60000	he	0	1.3861634731292725	1.9246011972427368	16.996809005737305	5.2412495613098145	0.78125	512
60000	high	2	4.376866340637207	3.7361319065093994	17.70932388305664	5.264891147613525	0.3333333432674408	120
60000	hosts	2	4.165894985198975	1.8702048063278198	20.620773315429688	2.824383020401001	0.1428571492433548	7
60000	in	0	1.3574507236480713	1.8748751878738403	14.134984016418457	5.045096397399902	0.73046875	512
60000	introduce	2	5.441431045532227	nan	29.4267578125	nan	0.0	1
60000	is	0	1.4480682611465454	2.65913987159729	17.173803329467773	4.711342811584473	0.78125	512
60000	korean	1	3.407486915588379	3.455872058868408	20.160804748535156	6.578392505645752	0.4571428596973419	70
60000	migrated	24	8.089274406433105	nan	15.222877502441406	nan	0.0	1
60000	named	1	3.8896617889404297	3.662372350692749	19.40512466430664	4.411720275878906	0.375	80
60000	on	0	1.7056697607040405	2.3383071422576904	15.901869773864746	5.220205783843994	0.671875	512
60000	ought	0	5.247287750244141	5.964008331298828	22.957996368408203	2.4568066596984863	0.5	2
60000	parliamentary	3	3.921041250228882	nan	27.25107765197754	nan	0.0	1
60000	rush	6	9.558370590209961	4.722079277038574	17.86824607849121	4.526362895965576	0.0	4
60000	satisfied	2	7.357158660888672	4.63826847076416	21.06026840209961	1.6849486827850342	0.0	2
60000	screened	0	0.6695367097854614	nan	29.82887077331543	nan	1.0	1
60000	seizure	18	7.258439540863037	nan	29.086183547973633	nan	0.0	1
60000	stitches	5	4.728715419769287	nan	27.873329162597656	nan	0.0	1
60000	straight	5	5.73304557800293	3.6476173400878906	20.12963104248047	4.934911727905273	0.13333334028720856	30
60000	sung	2	5.957913398742676	1.3126723766326904	23.687957763671875	4.751791000366211	0.0	2
60000	television	0	2.501966714859009	1.9500683546066284	17.728662490844727	7.3839006423950195	0.6551724076271057	29
60000	temporarily	30	8.854897499084473	2.0852272510528564	21.934871673583984	4.07806921005249	0.0	11
60000	to	0	0.9145849347114563	1.754012107849121	15.2999849319458	4.94760274887085	0.83203125	512
60000	translation	9	6.220007419586182	1.196590542793274	18.00029754638672	13.92190933227539	0.0	3
60000	tripped	588	14.610021591186523	nan	29.60013198852539	nan	0.0	1
60000	und	0	1.051546335220337	2.490764856338501	25.615644454956055	3.8269548416137695	0.8571428656578064	14
60000	was	0	0.6345285177230835	1.173624038696289	17.010875701904297	4.547645092010498	0.876953125	512
60000	were	0	0.9616010189056396	1.6052348613739014	18.232789993286133	4.873620510101318	0.806640625	512
80000	absorption	3	4.0680670738220215	nan	24.064979553222656	nan	0.0	1
80000	alongside	14	7.5476884841918945	5.494581699371338	20.543270111083984	5.487936019897461	0.06666667014360428	15
80000	and	0	1.304165244102478	1.829838514328003	14.43439769744873	4.649191856384277	0.75390625	512
80000	are	0	1.3420788049697876	1.9583625793457031	18.37816619873047	4.988900661468506	0.7142857313156128	420
80000	at	0	1.737534761428833	2.1941840648651123	17.207565307617188	5.579497814178467	0.666015625	512
80000	chariot	25	9.26749324798584	2.4251785278320312	23.498825073242188	5.387191295623779	0.0	2
80000	charted	0	1.3339695930480957	0.9760889410972595	18.19159507751465	9.005647659301758	0.5	2
80000	competitors	2	3.9153220653533936	2.490234851837158	23.20456886291504	0.300485223531723	0.3333333432674408	3
80000	era	1	4.863025188446045	4.807501316070557	18.74952507019043	6.843877792358398	0.4423076808452606	52
80000	farms	20	5.839907169342041	4.13545036315918	23.928007125854492	2.9496946334838867	0.3333333432674408	3
80000	flaw	35	11.268144607543945	1.7957855463027954	21.939287185668945	0.0690237283706665	0.0	2
80000	fled	3	6.031805992126465	2.500253677368164	22.63216781616211	4.76273775100708	0.0	4
80000	fleet	5	5.279676914215088	3.3064181804656982	19.061199188232422	6.49379301071167	0.20454545319080353	44
80000	he	0	1.5117908716201782	2.085824489593506	16.91333770751953	5.076878547668457	0.7578125	512
80000	high	1	4.254085540771484	3.664238452911377	17.940216064453125	5.282597541809082	0.3333333432674408	120
80000	hosts	1	2.61594557762146	1.403909683227539	18.143573760986328	3.3975963592529297	0.1428571492433548	7
80000	in	0	1.2694931030273438	1.7856343984603882	14.301377296447754	5.035953998565674	0.748046875	512
80000	introduce	3	4.056929111480713	nan	28.682476043701172	nan	0.0	1
80000	is	0	1.4856362342834473	2.7306265830993652	17.59891128540039	4.751483917236328	0.755859375	512
80000	korean	0	2.7812037467956543	2.864292860031128	19.551416397094727	6.321530818939209	0.5142857432365417	70
80000	migrated	3	4.626918792724609	nan	12.580863952636719	nan	0.0	1
80000	named	1	3.43497896194458	3.679687738418579	19.8449764251709	4.486166477203369	0.4625000059604645	80
80000	on	0	1.6478784084320068	2.2175939083099365	15.788200378417969	5.090992450714111	0.66796875	512
80000	ought	1	5.537768363952637	4.242575645446777	25.82229232788086	1.4170821905136108	0.0	2
80000	parliamentary	2	4.202005386352539	nan	28.66277503967285	nan	0.0	1
80000	rush	7	8.977971076965332	3.6739413738250732	18.776857376098633	3.9745142459869385	0.0	4
80000	satisfied	2	6.480138778686523	3.579927921295166	21.691131591796875	1.2773840427398682	0.0	2
80000	screened	0	1.2654236555099487	nan	29.854633331298828	nan	1.0	1
80000	seizure	19	7.0489397048950195	nan	27.901521682739258	nan	0.0	1
80000	stitches	1	2.8339719772338867	nan	27.842269897460938	nan	0.0	1
80000	straight	3	6.264371395111084	3.7111947536468506	20.565420150756836	4.795844554901123	0.13333334028720856	30
80000	sung	0	3.741159677505493	4.420304298400879	23.763002395629883	6.577265739440918	0.5	2
80000	television	0	2.056941509246826	1.790523648262024	16.780031204223633	6.562016010284424	0.7931034564971924	29
80000	temporarily	23	8.701720237731934	2.3435311317443848	21.99565315246582	4.615410327911377	0.0	11
80000	to	0	0.9142943620681763	1.7588614225387573	15.473133087158203	4.756866455078125	0.841796875	512
80000	translation	2	6.561456203460693	2.0537943840026855	17.190305709838867	14.16092586517334	0.0	3
80000	tripped	380	14.127447128295898	nan	29.76732063293457	nan	0.0	1
80000	und	0	1.4042109251022339	3.245361566543579	24.2469482421875	4.39483642578125	0.8571428656578064	14
80000	was	0	0.6418984532356262	1.2443572282791138	17.40974998474121	4.494936466217041	0.87890625	512
80000	were	0	0.9241304397583008	1.7441213130950928	18.821144104003906	4.920777320861816	0.806640625	512
100000	absorption	5	4.389155864715576	nan	25.743484497070312	nan	0.0	1
100000	alongside	12	7.080320358276367	4.918395042419434	20.377981185913086	5.335761070251465	0.20000000298023224	15
100000	and	0	1.1863080263137817	1.7429429292678833	14.397398948669434	4.7134904861450195	0.7578125	512
100000	are	0	1.0349810123443604	1.6000123023986816	18.025392532348633	5.218759059906006	0.7809523940086365	420
100000	at	0	1.560716152191162	2.086491346359253	16.99428367614746	5.618136882781982	0.6875	512
100000	chariot	10	7.8696770668029785	2.7824249267578125	21.06057357788086	2.219524621963501	0.0	2
100000	charted	0	2.248852014541626	1.7334465980529785	20.328266143798828	9.718451499938965	0.5	2
100000	competitors	1	3.374974489212036	1.7137168645858765	22.487693786621094	4.072219371795654	0.0	3
100000	era	2	5.433781147003174	4.432838439941406	19.321630477905273	6.658468246459961	0.32692307233810425	52
100000	farms	27	6.488072872161865	4.435542583465576	23.611770629882812	2.2669336795806885	0.3333333432674408	3
100000	flaw	5	5.9638566970825195	1.2969579696655273	21.25616455078125	0.5850023031234741	0.0	2
100000	fled	5	5.636850833892822	1.413812518119812	23.02008056640625	4.618503570556641	0.0	4
100000	fleet	3	4.378017902374268	2.6679558753967285	18.6107234954834	6.327802658081055	0.27272728085517883	44
100000	he	0	1.2008814811706543	2.0281612873077393	16.669103622436523	5.179714202880859	0.826171875	512
100000	high	2	4.3808274269104	4.003878593444824	17.63035011291504	5.247366905212402	0.3583333194255829	120
100000	hosts	3	3.5130021572113037	1.897032618522644	19.20137596130371	3.326814651489258	0.2857142984867096	7
100000	in	0	1.1670833826065063	1.6783894300460815	14.342618942260742	5.129776477813721	0.767578125	512
100000	introduce	5	6.107314586639404	nan	29.30491065979004	nan	0.0	1
100000	is	0	1.2518380880355835	2.199141502380371	17.189064025878906	4.714133262634277	0.775390625	512
100000	korean	1	3.4801690578460693	3.1964001655578613	20.143207550048828	6.424413204193115	0.4285714328289032	70
100000	migrated	4	5.061898231506348	nan	11.949183464050293	nan	0.0	1
100000	named	1	3.64015531539917	3.5605103969573975	19.702985763549805	4.517536163330078	0.38749998807907104	80
100000	on	0	1.507149577140808	2.1656603813171387	15.870443344116211	5.0898518562316895	0.69140625	512
100000	ought	0	4.645442485809326	5.400374412536621	24.378263473510742	0.6004651188850403	0.5	2
100000	parliamentary	1	2.147707462310791	nan	27.131258010864258	nan	0.0	1
100000	rush	6	8.996082305908203	3.7636818885803223	18.348783493041992	2.807194471359253	0.0	4
100000	satisfied	3	7.3147430419921875	3.9849727153778076	22.842178344726562	0.05490419268608093	0.0	2
100000	screened	0	0.793067455291748	nan	29.8798770904541	nan	1.0	1
100000	seizure	29	7.72354793548584	nan	28.045251846313477	nan	0.0	1
100000	stitches	3	4.296673774719238	nan	25.286949157714844	nan	0.0	1
100000	straight	3	6.13045597076416	3.6463265419006348	20.21459197998047	4.7953338623046875	0.13333334028720856	30
100000	sung	0	5.636725425720215	3.824779748916626	22.622177124023438	6.048977851867676	0.5	2
100000	television	0	2.657504081726074	1.8476829528808594	17.818601608276367	6.596296787261963	0.517241358757019	29
100000	temporarily	21	8.034775733947754	1.9382805824279785	22.288381576538086	5.044645309448242	0.0	11
100000	to	0	0.8421762585639954	1.7082797288894653	15.53527545928955	4.888011455535889	0.853515625	512
100000	translation	27	8.86756706237793	2.248175621032715	18.315645217895508	14.672451972961426	0.0	3
100000	tripped	487	15.48806095123291	nan	29.816343307495117	nan	0.0	1
100000	und	0	1.4882444143295288	3.621535539627075	24.302597045898438	4.22393798828125	0.8571428656578064	14
100000	was	0	0.6315559148788452	1.2194408178329468	17.09035873413086	4.585535049438477	0.88671875	512
100000	were	0	0.9179127216339111	1.6914619207382202	18.496057510375977	4.837745189666748	0.814453125	512
120000	absorption	3	4.2966694831848145	nan	23.70232582092285	nan	0.0	1
120000	alongside	9	6.672231674194336	5.252631664276123	20.608156204223633	5.380786895751953	0.20000000298023224	15
120000	and	0	1.2559314966201782	1.8837610483169556	14.627205848693848	4.781682968139648	0.75390625	512
120000	are	0	1.1092567443847656	1.6614097356796265	18.462617874145508	5.1626691818237305	0.7642857432365417	420
120000	at	0	1.6054978370666504	2.165076494216919	17.315996170043945	5.541491985321045	0.677734375	512
120000	chariot	9	7.719610214233398	2.656916856765747	23.717857360839844	4.183226585388184	0.0	2
120000	charted	0	1.2040351629257202	1.2988799810409546	18.42080307006836	7.942195415496826	0.5	2
120000	competitors	0	2.1067893505096436	2.05963397026062	21.89349365234375	2.5136919021606445	0.6666666865348816	3
120000	era	1	4.886603832244873	4.513391971588135	18.95184326171875	6.578404903411865	0.4038461446762085	52
120000	farms	47	7.502027988433838	4.397769451141357	23.025136947631836	0.46217578649520874	0.3333333432674408	3
120000	flaw	6	9.139344215393066	2.2982208728790283	22.619205474853516	4.130246639251709	0.0	2
120000	fled	5	5.892597198486328	1.6999363899230957	22.74028968811035	5.078613758087158	0.0	4
120000	fleet	2	4.179174423217773	2.916144847869873	18.77297019958496	6.214836120605469	0.27272728085517883	44
120000	he	0	1.2384083271026611	1.8679386377334595	16.774524688720703	5.187999248504639	0.79296875	512
120000	high	1	3.9337005615234375	3.683323860168457	17.832714080810547	5.320955276489258	0.375	120
120000	hosts	1	2.3086421489715576	1.341538906097412	17.29049301147461	3.202960252761841	0.2857142984867096	7
120000	in	0	1.100232720375061	1.7346528768539429	14.390380859375	5.133111953735352	0.7734375	512
120000	introduce	4	4.704400062561035	nan	28.364688873291016	nan	0.0	1
120000	is	0	1.5046472549438477	2.54372239112854	17.788246154785156	4.73993444442749	0.73046875	512
120000	korean	1	2.847127914428711	2.8746063709259033	20.544525146484375	6.709222316741943	0.48571428656578064	70
120000	migrated	9	5.217228889465332	nan	11.351289749145508	nan	0.0	1
120000	named	1	3.256498336791992	3.388723373413086	20.127635955810547	4.625217914581299	0.44999998807907104	80
120000	on	0	1.4414318799972534	2.1843316555023193	16.16967010498047	5.1609110832214355	0.7265625	512
120000	ought	1	6.134159564971924	5.577018737792969	25.1708984375	2.618185043334961	0.0	2
120000	parliamentary	2	3.811915636062622	nan	26.676513671875	nan	0.0	1
120000	rush	5	8.224254608154297	3.2118334770202637	17.35399627685547	2.4453322887420654	0.0	4
120000	satisfied	3	6.1636857986450195	3.83125901222229	19.362443923950195	2.5825700759887695	0.0	2
120000	screened	0	1.1483348608016968	nan	29.88623809814453	nan	1.0	1
120000	seizure	21	7.229808807373047	nan	29.828420639038086	nan	0.0	1
120000	stitches	0	2.3847780227661133	nan	25.266733169555664	nan	1.0	1
120000	straight	7	6.900757789611816	3.3563730716705322	20.845539093017578	4.514623641967773	0.10000000149011612	30
120000	sung	0	2.6255741119384766	1.8366904258728027	24.442922592163086	6.1343560218811035	0.5	2
120000	television	1	2.5536980628967285	1.9832428693771362	17.399503707885742	6.4271087646484375	0.4482758641242981	29
120000	temporarily	22	8.27059555053711	2.1256263256073	21.93639373779297	4.953691005706787	0.0	11
120000	to	0	0.8073259592056274	1.7148609161376953	15.762378692626953	5.000235080718994	0.83984375	512
120000	translation	9	6.4787139892578125	1.3060325384140015	17.33712387084961	13.88599967956543	0.0	3
120000	tripped	283	14.217203140258789	nan	29.00359344482422	nan	0.0	1
120000	und	0	1.3892018795013428	3.1578481197357178	25.1278018951416	4.8392205238342285	0.8571428656578064	14
120000	was	0	0.642549991607666	1.3151806592941284	17.591075897216797	4.668783664703369	0.890625	512
120000	were	0	0.8642774820327759	1.5992612838745117	18.58111572265625	5.104860305786133	0.814453125	512
140000	absorption	8	5.111758232116699	nan	24.66717529296875	nan	0.0	1
140000	alongside	6	6.16701078414917	4.3649492263793945	20.902278900146484	5.0738019943237305	0.20000000298023224	15
140000	and	0	1.2275543212890625	1.775097370147705	14.931282043457031	4.993378639221191	0.771484375	512
140000	are	0	1.153732180595398	1.7105560302734375	19.046457290649414	5.1446309089660645	0.7404761910438538	420
140000	at	0	1.3715285062789917	2.0344395637512207	17.373220443725586	5.585283279418945	0.712890625	512
140000	chariot	1	5.798144340515137	3.25917911529541	23.290353775024414	6.226590633392334	0.0	2
140000	charted	0	1.0387154817581177	1.3382577896118164	18.903419494628906	9.895689964294434	1.0	2
140000	competitors	0	3.009733200073242	3.508061647415161	23.635116577148438	4.396607875823975	0.6666666865348816	3
140000	era	1	4.64805793762207	4.221646308898926	19.427553176879883	6.658117771148682	0.42307692766189575	52
140000	farms	17	5.732324123382568	3.888359546661377	22.779678344726562	1.8150148391723633	0.3333333432674408	3
140000	flaw	8	8.751266479492188	2.6959218978881836	21.1507625579834	2.5641872882843018	0.0	2
140000	fled	6	6.537688732147217	1.7112919092178345	23.00633430480957	4.669654369354248	0.0	4
140000	fleet	5	5.00205135345459	3.130702018737793	19.699045181274414	6.258837699890137	0.1818181872367859	44
140000	he	0	1.337599277496338	2.011895179748535	17.513607025146484	5.322392463684082	0.796875	512
140000	high	1	3.81876540184021	3.7456276416778564	18.3356876373291	5.124613285064697	0.36666667461395264	120
